"","type","source","episodes","duration","rating","score","scored_by","rank","popularity","members","favorites","studio","Genre_Comedy","Genre_Supernatural","Genre_Romance","Genre_Shounen","Genre_Parody","Genre_School","Genre_Magic","Genre_Shoujo","Genre_Drama","Genre_Fantasy","Genre_Kids","Genre_Action","Genre_Music","Genre_Slice.of.Life","Genre_Josei","Genre_Harem","Genre_Shounen.Ai","Genre_Adventure","Genre_Super.Power","Genre_Sci.Fi","Genre_Ecchi","Genre_Seinen","Genre_Martial.Arts","Genre_Game","Genre_Sports","Genre_Demons","Genre_Historical","Genre_Horror","Genre_Mystery","Genre_Psychological","Genre_Vampire","Genre_Mecha","Genre_Military","Genre_Space","Genre_Samurai","Genre_Thriller","Genre_Police","Genre_Cars","Genre_Shoujo.Ai","Genre_Dementia","Genre_Yuri"
"3629","TV","Original",49,"24 min. per ep.","G - All Ages",7.87,5431,754,2945,16447,371,"Toei Animation",1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3630","Movie","Picture book",1,"Unknown","PG - Children",5.4,5,12193,12679,115,0,"TMS Entertainment",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3631","TV","Manga",11,"21 min. per ep.","PG-13 - Teens 13 or older",7.1,5282,3205,2919,16704,33,"Studio Gallop",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3632","Movie","Manga",1,"45 min.","PG-13 - Teens 13 or older",6.98,18965,3635,1961,34199,25,"Toei Animation",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3633","OVA","Manga",1,"23 min.","PG-13 - Teens 13 or older",7.43,4560,1881,3684,9971,5,"J.C.Staff",1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3634","Special","Original",16,"2 min. per ep.","PG-13 - Teens 13 or older",7.48,3524,1688,3256,13429,20,"Studio Pierrot",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3635","TV","Original",26,"3 min. per ep.","None",6.63,326,5063,8826,742,4,"Milky Cartoon",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3636","Music","Original",1,"1 min.","PG-13 - Teens 13 or older",6.51,1817,5587,4997,4715,4,"P.A. Works",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3637","TV","Card game",50,"24 min. per ep.","PG - Children",6.97,728,3670,6675,2178,5,"Xebec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3638","TV","Original",0,"44 sec.","G - All Ages",4.07,30,9642,10098,364,1,"DLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3639","Movie","Light novel",1,"1 hr. 33 min.","R - 17+ (violence & profanity)",7.79,5426,908,2346,25274,70,"Madhouse",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3640","TV","Light novel",12,"24 min. per ep.","PG-13 - Teens 13 or older",7.67,196211,1185,206,305198,1193,"J.C.Staff",1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3641","OVA","Original",1,"45 min.","PG - Children",5.75,12,11129,12794,109,0,"Studio Pierrot",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3642","TV","Manga",26,"30 min. per ep.","G - All Ages",5.67,18,11522,11649,169,0,"Eiken",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3643","TV","Web manga",12,"24 min. per ep.","R - 17+ (violence & profanity)",8.73,691845,44,5,1020754,30747,"Madhouse",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3644","Special","Original",1,"4 min.","G - All Ages",5.53,105,8321,11179,206,0,"RG Animation Studios",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3645","OVA","Manga",12,"50 min. per ep.","PG-13 - Teens 13 or older",7.84,5763,809,2715,19354,203,"Tezuka Productions",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3646","TV","Manga",13,"24 min. per ep.","R - 17+ (violence & profanity)",7.13,67171,3109,640,131563,459,"LIDENFILMS",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"3647","TV","Other",25,"25 min. per ep.","G - All Ages",6.36,44,10269,10752,255,0,"Actas",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3648","TV","Original",26,"25 min. per ep.","G - All Ages",7.52,3959,1584,3762,9470,64,"Gainax",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3649","TV","Manga",12,"24 min. per ep.","R - 17+ (violence & profanity)",7.9,52745,703,822,105513,2043,"Madhouse",1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3650","OVA","Visual novel",4,"29 min. per ep.","R - 17+ (violence & profanity)",7,108501,3561,424,183046,1174,"Asread",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3651","OVA","Manga",1,"30 min.","R - 17+ (violence & profanity)",6.3,931,6392,6635,2215,2,"feel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3652","OVA","Original",1,"1 hr. 14 min.","R - 17+ (violence & profanity)",5.56,1539,8256,5708,3372,1,"Toei Animation",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3653","OVA","Original",1,"28 min.","G - All Ages",7.04,7750,3412,2933,16566,58,"CoMix Wave Films",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3654","OVA","Light novel",3,"29 min. per ep.","PG-13 - Teens 13 or older",7.41,7868,1993,3030,15379,14,"J.C.Staff",1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3655","TV","Manga",26,"12 min. per ep.","PG - Children",6.26,1660,6539,4703,5486,5,"Chaos Project",1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3656","TV","Light novel",12,"23 min. per ep.","PG-13 - Teens 13 or older",7.09,95267,3247,420,183780,735,"TNK",1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3657","ONA","Original",1,"23 sec.","G - All Ages",5.78,61,7844,12239,136,0,"Kyoto Animation",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3658","TV","Novel",39,"27 min. per ep.","PG-13 - Teens 13 or older",7.71,3077,1089,4284,6893,64,"Studio Pierrot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3659","Special","Manga",9,"4 min. per ep.","PG-13 - Teens 13 or older",7.4,15391,2037,1902,36028,121,"Wit Studio",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"3660","Special","Manga",2,"2 min. per ep.","PG-13 - Teens 13 or older",6.54,1529,5467,5780,3260,0,"Millepensee",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3661","TV","Manga",26,"25 min. per ep.","PG-13 - Teens 13 or older",8.36,25149,189,1824,38471,265,"Studio Hibari",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3662","Movie","Game",1,"48 min.","PG - Children",6.6,189,5224,8042,1135,5,"Tatsunoko Production",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3663","Special","Original",0,"18 sec.","G - All Ages",5.13,24,12475,11376,189,0,"Studio Ghibli",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3664","OVA","Light novel",4,"28 min. per ep.","PG-13 - Teens 13 or older",7.45,31477,1825,1302,62305,108,"J.C.Staff",0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3665","TV","4-koma manga",12,"24 min. per ep.","PG-13 - Teens 13 or older",7.48,17700,1695,1504,51754,736,"Shaft",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3666","Movie","Original",1,"27 min.","PG - Children",5.75,156,7908,9394,538,1,"KAGAYA Studio",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3667","TV","Visual novel",13,"23 min. per ep.","PG-13 - Teens 13 or older",7.89,60553,730,642,130954,2344,"Satelight",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3668","TV","Novel",39,"20 min. per ep.","G - All Ages",7.62,824,1299,5579,3560,13,"Nippon Animation",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3669","Movie","Manga",1,"27 min.","G - All Ages",6.72,318,4670,8719,789,3,"Toei Animation",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3670","TV","Visual novel",12,"24 min. per ep.","PG-13 - Teens 13 or older",7.25,50413,2621,873,99601,429,"Manglobe",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3671","OVA","Light novel",1,"24 min.","R - 17+ (violence & profanity)",7.52,49946,1593,951,89146,268,"Studio Pierrot",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3672","Movie","Original",1,"48 min.","PG-13 - Teens 13 or older",7.49,18033,1682,1672,43982,77,"Bones",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3673","TV","Game",12,"24 min. per ep.","PG-13 - Teens 13 or older",6.5,16845,5607,1627,45663,68,"Studio Gokumi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3674","Special","Original",1,"23 min.","PG-13 - Teens 13 or older",6.78,699,4426,7482,1478,0,"Telecom Animation Film",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3675","Special","Manga",2,"24 min. per ep.","PG-13 - Teens 13 or older",7.02,7459,3510,3294,13093,4,"Nomad",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3676","OVA","Manga",4,"30 min. per ep.","PG-13 - Teens 13 or older",7.49,4079,1680,3520,11116,43,"Studio Deen",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3677","Special","Manga",2,"13 min. per ep.","G - All Ages",7.54,11690,1544,2689,19751,6,"Shin-Ei Animation",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3678","TV","Original",25,"25 min. per ep.","PG-13 - Teens 13 or older",7.38,15468,2126,1912,35584,39,"Sunrise",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3679","OVA","Novel",3,"30 min. per ep.","PG-13 - Teens 13 or older",6.36,444,6171,7610,1393,0,"J.C.Staff",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3680","TV","Light novel",13,"24 min. per ep.","PG-13 - Teens 13 or older",7.29,116452,2450,361,207519,1065,"Diomedea",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3681","OVA","4-koma manga",1,"12 min.","PG-13 - Teens 13 or older",6.8,478,4329,7228,1687,2,"Gathering",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3682","Movie","Original",1,"33 min.","PG-13 - Teens 13 or older",7.01,2938,3535,4472,6199,8,"Production Reed",1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3683","Movie","Original",1,"1 hr. 59 min.","PG-13 - Teens 13 or older",6.57,188,5337,6158,2760,2,"Gonzo",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3684","OVA","Manga",1,"24 min.","PG - Children",7.13,641,3098,5540,3628,1,"8bit",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3685","Special","Manga",1,"1 hr. 48 min.","R - 17+ (violence & profanity)",8.19,34318,323,1187,69207,248,"Production I.G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
"3686","TV","Light novel",12,"25 min. per ep.","PG-13 - Teens 13 or older",7.11,58216,3195,524,153819,330,"J.C.Staff",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3687","Special","Manga",1,"34 min.","PG-13 - Teens 13 or older",7.07,18951,3297,2068,31231,24,"Toei Animation",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3688","Movie","Original",1,"20 min.","G - All Ages",4.55,40,10559,12639,117,0,"Toei Animation",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3689","Movie","Manga",1,"1 hr.","PG-13 - Teens 13 or older",8.43,31473,149,1242,65571,1543,"A-1 Pictures",0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690","Special","Original",1,"6 min.","G - All Ages",5.6,84,8186,10921,230,2,"RG Animation Studios",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3691","TV","Manga",12,"24 min. per ep.","PG-13 - Teens 13 or older",8.09,28824,447,1370,58334,462,"Studio Deen",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3692","Movie","Novel",1,"59 min.","PG-13 - Teens 13 or older",8.03,11876,517,2661,20278,34,"Artland",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3693","TV","Manga",13,"24 min. per ep.","R - 17+ (violence & profanity)",7.22,2324,2754,4109,7674,23,"Artland",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"3694","TV","Other",10,"4 min. per ep.","G - All Ages",7,2585,3569,4907,4896,32,"Studio Pierrot",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3695","OVA","Original",1,"50 min.","PG - Children",7.98,5414,579,3604,10477,33,"Gonzo",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3696","Movie","Manga",1,"49 min.","PG-13 - Teens 13 or older",7.23,15861,2703,2339,25393,55,"Studio Gallop",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3697","OVA","4-koma manga",1,"23 min.","PG-13 - Teens 13 or older",6.67,3622,4896,4193,7345,2,"Seven",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698","OVA","Original",1,"22 min.","PG-13 - Teens 13 or older",5.87,2917,7642,3865,8920,11,"Studio Blanc",0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699","OVA","Manga",1,"25 min.","PG-13 - Teens 13 or older",7.3,4155,2416,3951,8391,6,"TMS Entertainment",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3700","TV","Manga",124,"25 min. per ep.","PG-13 - Teens 13 or older",7.57,1736,1448,3827,9137,59,"Madhouse",1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3701","TV","Light novel",12,"24 min. per ep.","PG-13 - Teens 13 or older",7.85,72118,803,532,151484,1844,"Satelight",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3702","TV","Manga",51,"24 min. per ep.","PG-13 - Teens 13 or older",9.11,92025,7,342,215527,4549,"Sunrise",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3703","Special","Manga",1,"5 min.","PG-13 - Teens 13 or older",6.74,5758,4607,3582,10623,2,"8bit",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3704","OVA","Game",1,"19 min.","PG-13 - Teens 13 or older",6.4,1709,5986,5954,3004,4,"Khara",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3705","Special","Original",6,"2 min. per ep.","G - All Ages",6.19,3191,6810,4473,6191,2,"Gainax",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3706","Special","Manga",1,"46 min.","PG-13 - Teens 13 or older",5.98,40,10025,10550,286,0,"Toei Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3707","TV","4-koma manga",12,"2 min. per ep.","PG-13 - Teens 13 or older",6.64,16180,5026,1955,34364,82,"EMT²",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3708","OVA","Manga",2,"51 min. per ep.","R - 17+ (violence & profanity)",6.7,217,4749,8914,709,1,"Toei Animation",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3709","OVA","Manga",13,"24 min. per ep.","PG-13 - Teens 13 or older",8.29,22275,252,1819,38616,223,"TMS Entertainment",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3710","Movie","Manga",1,"20 min.","PG-13 - Teens 13 or older",6.37,210,6115,8917,707,0,"Toei Animation",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3711","TV","Original",12,"23 min. per ep.","PG-13 - Teens 13 or older",8.18,162142,339,238,280153,11140,"MAPPA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712","TV","4-koma manga",12,"23 min. per ep.","PG-13 - Teens 13 or older",7.13,11371,3099,1895,36241,95,"A-1 Pictures",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713","TV","Manga",24,"24 min. per ep.","R - 17+ (violence & profanity)",8.24,139347,277,321,224374,4917,"David Production",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3714","TV","Visual novel",26,"24 min. per ep.","PG-13 - Teens 13 or older",6.87,24054,4030,1405,56523,183,"feel.",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3715","TV","Manga",12,"24 min. per ep.","R - 17+ (violence & profanity)",8.27,165471,261,264,261479,1862,"Madhouse",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716","TV","Manga",13,"24 min. per ep.","PG-13 - Teens 13 or older",8.62,77455,68,558,147299,1212,"Brain&#039;s Base",0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3717","Movie","Manga",1,"1 hr. 23 min.","PG-13 - Teens 13 or older",7.88,9205,735,2479,22975,66,"Madhouse",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3718","TV","Original",52,"24 min. per ep.","G - All Ages",7.19,1748,2857,4307,6796,86,"Studio Pierrot",1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3719","TV","Manga",52,"23 min. per ep.","PG - Children",7.9,6099,694,3307,12970,147,"Studio Comet",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3720","Movie","Novel",1,"1 hr. 34 min.","G - All Ages",8.06,85134,476,613,136244,396,"Studio Ghibli",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3721","Movie","Manga",1,"1 hr. 27 min.","PG-13 - Teens 13 or older",7.62,33114,1298,1383,57879,181,"Sunrise",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3722","TV","Original",39,"24 min. per ep.","G - All Ages",6.31,10056,6340,2850,17472,34,"TMS Entertainment",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3723","Special","Novel",1,"1 hr. 7 min.","G - All Ages",6.7,158,4757,9962,394,0,"Nippon Animation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
